jp_name	cn_name	aliases	jp_profile_id	cn_profile_id	voice_archetype	cv_jp	gender	personality_tags	confidence	source_url	notes	jp_voice_name	jp_style	jp_pitch	jp_rate	cn_voice_name	cn_style	cn_pitch	cn_rate
スカサハ	斯卡哈		auto_b5fac8e8e9_jp	auto_b5fac8e8e9_cn	female_noble	能登麻美子	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-AoiNeural		0%	0.99	zh-CN-XiaoxiaoNeural	serious	+1%	0.97
ディルムッド・オディナ	迪尔姆德·奥迪那	ディルムッドオディナ|ディルムッド|オディナ|迪尔姆德|奥迪那	auto_46b8c67c23_jp	auto_46b8c67c23_cn	male_heroic	緑川光	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-DaichiNeural		-6%	0.99	zh-CN-YunyeNeural	serious	-2%	0.97
フェルグス・マック・ロイ	弗格斯·马克·罗伊	フェルグスマックロイ|フェルグス|マック|弗格斯	auto_381f71a888_jp	auto_381f71a888_cn	male_heroic	黒田崇矢	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-1%	1.02	zh-CN-YunyeNeural	serious	-1%	0.99
ナーサリー・ライム	童谣	ナーサリーライム|ナーサリー|ライム	auto_263df3d6e4_jp	auto_263df3d6e4_cn	child_light	野中藍	female	young,light,playful	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NanamiNeural	chat	+6%	1.02	zh-CN-XiaoyiNeural	cheerful	+7%	1.05
ジャック・ザ・リッパー	开膛手杰克	ジャックザリッパー|リッパー	auto_4631072fda_jp	auto_4631072fda_cn	child_light	丹下桜	female	young,light,playful	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural	chat	+9%	1.06	zh-CN-XiaoyiNeural	cheerful	+3%	1.07
モードレッド	莫德雷德		auto_dde6946db3_jp	auto_dde6946db3_cn	female_noble	沢城みゆき	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-AoiNeural		+3%	0.95	zh-CN-XiaoxiaoNeural	serious	+3%	1.00
ニコラ・テスラ	尼古拉·特斯拉	ニコラテスラ|ニコラ|テスラ|尼古拉|特斯拉	auto_979898ea0c_jp	auto_979898ea0c_cn	male_bright	稲田徹	male	bright,quick,confident	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NaokiNeural		-3%	1.02	zh-CN-YunxiNeural	cheerful	+1%	1.02
ヴァン・ホーエンハイム・パラケルスス	冯·霍恩海姆·帕拉塞尔苏斯	ヴァンホーエンハイムパラケルスス|ホーエンハイム|パラケルスス|霍恩海姆|帕拉塞尔苏斯	auto_10d06de46f_jp	auto_10d06de46f_cn	male_calm	三木眞一郎	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NaokiNeural		-3%	0.94	zh-CN-YunxiNeural	serious	-4%	0.94
チャールズ・バベッジ	查尔斯·巴贝奇	チャールズバベッジ|チャールズ|バベッジ|查尔斯|巴贝奇	auto_54e9cf6669_jp	auto_54e9cf6669_cn	male_calm	稲田徹	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NaokiNeural		-2%	0.92	zh-CN-YunxiNeural	serious	0%	0.92
ヘンリー・ジキル	亨利·杰基尔	ヘンリージキル|ヘンリー|ジキル|杰基尔	auto_6ab7e44767_jp	auto_6ab7e44767_cn	female_mystic		female	mystic,soft,measured	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-4%	0.90	zh-CN-XiaoxiaoNeural	calm	-1%	0.95
ハイド	海德		auto_117ea43135_jp	auto_117ea43135_cn	female_shadow	戸松遥	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=foreigner	ja-JP-NanamiNeural		-2%	0.94	zh-CN-XiaoxiaoNeural	serious	-6%	0.97
フランケンシュタイン	弗兰肯斯坦		auto_63ef930958_jp	auto_63ef930958_cn	female_shadow	野中藍	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NanamiNeural		-5%	0.96	zh-CN-XiaoxiaoNeural	serious	-3%	0.93
ソロモン	所罗门		auto_c82de0c8b2_jp	auto_c82de0c8b2_cn	male_calm		male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/basic_servant.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=loreGrandCaster	ja-JP-NaokiNeural		-3%	0.91	zh-CN-YunxiNeural	serious	-1%	0.92
アルジュナ	阿周那		auto_0453177242_jp	auto_0453177242_cn	male_calm	島﨑信長	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NaokiNeural		-3%	0.94	zh-CN-YunxiNeural	serious	0%	0.91
カルナ	迦尔纳		auto_7c54e212fe_jp	auto_7c54e212fe_cn	male_heroic	遊佐浩二	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-DaichiNeural		-2%	1.01	zh-CN-YunyeNeural	serious	-3%	0.99
サンタカルナ	圣诞迦尔纳		auto_a375274857_jp	auto_a375274857_cn	male_heroic	遊佐浩二	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-2%	1.02	zh-CN-YunyeNeural	serious	-1%	0.99
謎のヒロインX	谜之女主角X		auto_3b1be70cc1_jp	auto_3b1be70cc1_cn	female_mystic	川澄綾子	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural		-4%	0.93	zh-CN-XiaoxiaoNeural	calm	0%	0.94
フィン・マックール	芬恩·麦克库尔	フィンマックール|フィン|マックール|麦克库尔	auto_15bbcb1965_jp	auto_15bbcb1965_cn	male_heroic	三木眞一郎	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-DaichiNeural		-4%	1.03	zh-CN-YunyeNeural	serious	-2%	1.00
ブリュンヒルデ	布伦希尔德		auto_b376e0b095_jp	auto_b376e0b095_cn	female_noble	能登麻美子	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-AoiNeural		-2%	0.95	zh-CN-XiaoxiaoNeural	serious	-2%	0.94
ベオウルフ	贝奥武夫		auto_4ef167e6ba_jp	auto_4ef167e6ba_cn	male_gruff	中井和哉	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-DaichiNeural		-10%	0.96	zh-CN-YunyeNeural	disgruntled	-9%	0.94
両儀式	两仪式		auto_aca62d163b_jp	auto_aca62d163b_cn	female_noble	坂本真綾	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-AoiNeural		0%	0.95	zh-CN-XiaoxiaoNeural	serious	-2%	0.99
天草四郎	天草四郎	天草四郎|天草|Amakusa Shirou|Amakusa Shiro	amakusa_shirou_young_male	amakusa_shirou_cn_young_male	young_serious_male	内山昂輝	male	calm,serious,young,saint	manual	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	tuned male override; atlas metadata filled blank cv/gender	ja-JP-NaokiNeural		+1%	0.97	zh-CN-YunxiNeural	serious	+1%	0.97
アストルフォ	阿斯托尔福		auto_3b260bbb73_jp	auto_3b260bbb73_cn	male_bright	大久保瑠美	unknown	bright,quick,confident	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-NaokiNeural		+1%	1.06	zh-CN-YunxiNeural	cheerful	+2%	1.04
子ギル	幼吉尔		auto_92c1b3a20b_jp	auto_92c1b3a20b_cn	male_bright	遠藤綾	male	bright,quick,confident	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NaokiNeural		-1%	1.05	zh-CN-YunxiNeural	cheerful	+2%	1.04
巌窟王	岩窟王		auto_10be688b81_jp	auto_10be688b81_cn	male_gruff	島﨑信長	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=avenger	ja-JP-DaichiNeural		-10%	0.97	zh-CN-YunyeNeural	disgruntled	-7%	0.92
ナイチンゲール	南丁格尔		auto_122e5e30f1_jp	auto_122e5e30f1_cn	female_shadow	沢城みゆき	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NanamiNeural		-2%	0.96	zh-CN-XiaoxiaoNeural	serious	-1%	0.96
ナイチンゲール・サンタ	南丁格尔·圣诞	ナイチンゲールサンタ|ナイチンゲール|南丁格尔	auto_54ebaa9818_jp	auto_54ebaa9818_cn	female_cool	沢城みゆき	female	cool,controlled,quiet	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NanamiNeural		-1%	0.99	zh-CN-XiaoxiaoNeural	calm	-2%	0.94
クー・フーリン・オルタ	库·丘林·Alter	クーフーリンオルタ	auto_909057af66_jp	auto_909057af66_cn	alter_shadow	神奈延年	male	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NaokiNeural		-4%	0.95	zh-CN-YunxiNeural	serious	-4%	0.92
女王メイヴ	女王梅芙		auto_b8d3b84730_jp	auto_b8d3b84730_cn	female_noble	佐倉綾音	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-AoiNeural		+1%	0.97	zh-CN-XiaoxiaoNeural	serious	+1%	0.96
エレナ・ブラヴァツキー	海伦娜·布拉瓦茨基	エレナブラヴァツキー|エレナ|ブラヴァツキー|海伦娜|布拉瓦茨基	auto_adf9263de3_jp	auto_adf9263de3_cn	female_mystic	金元寿子	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NanamiNeural		0%	0.95	zh-CN-XiaoxiaoNeural	calm	+1%	0.96
ラーマ	罗摩		auto_ae03183dab_jp	auto_ae03183dab_cn	male_heroic	沢城みゆき	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-5%	1.03	zh-CN-YunyeNeural	serious	-6%	1.01
李書文	李书文		auto_5dda1713ff_jp	auto_5dda1713ff_cn	male_heroic	安井邦彦	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-DaichiNeural		-4%	1.02	zh-CN-YunyeNeural	serious	-6%	1.01
トーマス・エジソン	托马斯·爱迪生	トーマスエジソン|トーマス|エジソン|托马斯|爱迪生	auto_367ae7123c_jp	auto_367ae7123c_cn	male_calm	寺島拓篤	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NaokiNeural		-2%	0.92	zh-CN-YunxiNeural	serious	-3%	0.94
ジェロニモ	杰罗尼莫		auto_fbfd9cdb08_jp	auto_fbfd9cdb08_cn	male_calm	江川央生	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NaokiNeural		-4%	0.96	zh-CN-YunxiNeural	serious	-5%	0.94
ビリー・ザ・キッド	比利小子	ビリーザキッド|ビリー	auto_e8d5ac03e9_jp	auto_e8d5ac03e9_cn	male_gruff	高乃麗	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-DaichiNeural		-8%	0.97	zh-CN-YunyeNeural	disgruntled	-6%	0.96
ジャンヌ・オルタ	贞德·Alter	ジャンヌオルタ	auto_dde840ae31_jp	auto_dde840ae31_cn	alter_shadow		neutral	dark,controlled,severe	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-7%	0.92	zh-CN-YunxiNeural	serious	-8%	0.94
アンリマユ	安哥拉曼纽		auto_a94ad5a747_jp	auto_a94ad5a747_cn	male_gruff	寺島拓篤	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=avenger	ja-JP-DaichiNeural		-10%	0.97	zh-CN-YunyeNeural	disgruntled	-4%	0.94
イスカンダル	伊斯坎达尔		auto_c079554b6b_jp	auto_c079554b6b_cn	male_heroic	大塚明夫	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-DaichiNeural		-4%	1.03	zh-CN-YunyeNeural	serious	-3%	0.95
百貌のハサン	百貌哈桑		auto_86337d51eb_jp	auto_86337d51eb_cn	female_mystic	阿部彬名	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural		0%	0.93	zh-CN-XiaoxiaoNeural	calm	-2%	0.93
アイリスフィール	爱丽丝菲尔		auto_65c896cbd2_jp	auto_65c896cbd2_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	+1%	0.98	zh-CN-XiaoxiaoNeural	gentle	+6%	0.95
天の衣	天之衣		auto_23b10ea742_jp	auto_23b10ea742_cn	male_calm		male	calm,analytical,adult	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-1%	0.94	zh-CN-YunxiNeural	serious	-2%	0.97
酒呑童子	酒吞童子		auto_ef924f1379_jp	auto_ef924f1379_cn	child_light	悠木碧	female	young,light,playful	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural	chat	+10%	1.07	zh-CN-XiaoyiNeural	cheerful	+9%	1.07
玄奘三蔵	玄奘三藏		auto_a3d559ed80_jp	auto_a3d559ed80_cn	female_mystic	小松未可子	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NanamiNeural		-2%	0.93	zh-CN-XiaoxiaoNeural	calm	-4%	0.95
源頼光	源赖光		auto_61fbd80b0d_jp	auto_61fbd80b0d_cn	female_shadow	戸松遥	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NanamiNeural		-7%	0.96	zh-CN-XiaoxiaoNeural	serious	-3%	0.95
茨木童子	茨木童子		auto_7db3a5e32c_jp	auto_7db3a5e32c_cn	child_light	東山奈央	female	young,light,playful	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NanamiNeural	chat	+4%	1.05	zh-CN-XiaoyiNeural	cheerful	+7%	1.02
風魔小太郎	风魔小太郎		auto_5c51eb7232_jp	auto_5c51eb7232_cn	male_calm	花江夏樹	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NaokiNeural		-1%	0.92	zh-CN-YunxiNeural	serious	-4%	0.93
オジマンディアス	奥斯曼狄斯		auto_67f477126d_jp	auto_67f477126d_cn	male_heroic	子安武人	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-DaichiNeural		-4%	1.03	zh-CN-YunyeNeural	serious	-7%	0.98
ニトクリス	尼托克丽丝		auto_87bf9a17d8_jp	auto_87bf9a17d8_cn	female_mystic	田中美海	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NanamiNeural		+2%	0.94	zh-CN-XiaoxiaoNeural	calm	-4%	0.92
トリスタン	崔斯坦		auto_91697070e1_jp	auto_91697070e1_cn	male_gruff	内山昂輝	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-DaichiNeural		-5%	0.95	zh-CN-YunyeNeural	disgruntled	-4%	0.95
ガウェイン	高文		auto_dbd75daf37_jp	auto_dbd75daf37_cn	male_heroic	水島大宙	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-7%	0.97	zh-CN-YunyeNeural	serious	-2%	1.00
静謐のハサン	静谧哈桑		auto_e3d83ceef9_jp	auto_e3d83ceef9_cn	female_mystic	千本木彩花	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural		+1%	0.96	zh-CN-XiaoxiaoNeural	calm	0%	0.96
