raw_name_box	name_box	count
クリス	クリス	61
F：ヒロインＸＸ	ヒロインＸＸ	61
謎のお兄さん	謎のお兄さん	61
サラリーマン	サラリーマン	61
吉田松陰	吉田松陰	61
鮮血のウィドウヒルト	鮮血のウィドウヒルト	61
市民	市民	60
B：シオン	シオン	60
機械化兵	機械化兵	60
鬼女紅葉	鬼女紅葉	60
アヴェンジャー	アヴェンジャー	60
ウェイバー	ウェイバー	60
G：うりぼう	うりぼう	60
助六	助六	60
[%1]	[%1]	59
精悍な青年	精悍な青年	59
ミラー	ミラー	59
ブリトマート・オルタ	ブリトマート・オルタ	59
チャッカリム	チャッカリム	59
モーリス	モーリス	59
名も無きアサシン	名も無きアサシン	59
牛魔王	牛魔王	58
尊子	尊子	58
マスカレイド伯爵	マスカレイド伯爵	58
時空を旅する紳士	時空を旅する紳士	57
アジャイ	アジャイ	57
スタルジオ	スタルジオ	57
I：モリアーティ	モリアーティ	57
斬ザブロー	斬ザブロー	57
愉快なライダー	愉快なライダー	57
レイヴン	レイヴン	57
ジャンヌオルタ	ジャンヌオルタ	56
アダムスカ	アダムスカ	56
竹取の翁	竹取の翁	56
カレンちゃん	カレンちゃん	56
Ｓ・ファンタズムーンＶ	Ｓ・ファンタズムーンＶ	56
エリザ・アルシア	エリザ・アルシア	56
ダゴン	ダゴン	56
ハイド	ハイド	55
[9bb9ff]アルテミス[-]	アルテミス	55
神殿音声	神殿音声	55
E：レディ	レディ	55
遊び人の金さん	遊び人の金さん	55
エリザベートＪＡＰＡＮ	エリザベートＪＡＰＡＮ	55
A：駒姫	駒姫	55
黒いマリー	黒いマリー	55
ゴッドカレン	ゴッドカレン	55
カロン	カロン	55
メイドイン彦斎	メイドイン彦斎	55
シータ	シータ	54
孫悟空	孫悟空	54
歳殺神・俵藤太	歳殺神・俵藤太	54
ワグ	ワグ	54
A：[servantName 202100:アーチャー・インフェルノ:巴御前]	巴御前	54
ドロシー	ドロシー	54
コン	コン	54
言峰神父	言峰神父	54
遮那王	遮那王	54
バーサーク・アサシン	バーサーク・アサシン	53
女性	女性	53
F：ヤガ市民	ヤガ市民	53
農夫Ａ	農夫Ａ	53
I：人工知能	人工知能	53
M：シオン	シオン	53
[6680ff]黒い影[-]	黒い影	53
スターシエル	スターシエル	53
D：[servantName 202300:新宿のアーチャー:モリアーティ]	モリアーティ	53
ダーニック	ダーニック	53
謎の少女	謎の少女	53
ミスター・チン	ミスター・チン	53
大黒天２号	大黒天２号	53
業炎のワタナベ	業炎のワタナベ	53
アマゾネス	アマゾネス	52
宣教師	宣教師	52
エルメロイⅡ世（少年）	エルメロイⅡ世（少年）	52
うりぼう長	うりぼう長	52
名も無きマスター	名も無きマスター	52
イシュタル・アシュタレト	イシュタル・アシュタレト	52
同人仙人	同人仙人	52
イシュタリン	イシュタリン	52
デメテル・オリジン	デメテル・オリジン	52
ラフム	ラフム	51
オプリチニキ	オプリチニキ	51
門番	門番	51
武田信玄	武田信玄	51
H：巌窟王	巌窟王	51
お猶	お猶	51
O：クー・フーリン	クー・フーリン	50
タラスク	タラスク	50
キャプテン・スカサハ	キャプテン・スカサハ	50
マックスウェル	マックスウェル	50
煉獄オルタ	煉獄オルタ	50
鮫	鮫	50
D：マシュ	マシュ	49
F：マシュ	マシュ	49
豹尾神・鈴鹿御前	豹尾神・鈴鹿御前	49
謎の青年	謎の青年	49
ベン	ベン	49
ケイン	ケイン	49
E：ダ・ヴィンチ	ダ・ヴィンチ	49
玉座に集まった妖精たち	玉座に集まった妖精たち	48
I：ダ・ヴィンチ	ダ・ヴィンチ	48
C：[servantName 503300:オケアノスのキャスター:キルケー]	キルケー	48
A：[servantName 202300:新宿のアーチャー:モリアーティ]	モリアーティ	48
徳川ゴルドルフ	徳川ゴルドルフ	48
I：千子村正	千子村正	48
[51d4ff]アナウンスＡ[-]	アナウンスＡ	47
妖精の少女	妖精の少女	47
デイノニクス11兄弟・七男	デイノニクス11兄弟・七男	47
アサシン？	アサシン？	47
エリザ・アスクレウス	エリザ・アスクレウス	47
今魔川兵	今魔川兵	47
船内ガイド	船内ガイド	46
アレクセイ	アレクセイ	46
SE.RA.PHキアラ	SE.RA.PHキアラ	46
デメテル？	デメテル？	46
ルシュド	ルシュド	45
スタッフＢ	スタッフＢ	45
魔神フェニクス	魔神フェニクス	45
G：イアソン	イアソン	45
妖精の衛士	妖精の衛士	45
ログレス	ログレス	45
ＬＳハンター・パープル	ＬＳハンター・パープル	45
謎のアラフィフ	謎のアラフィフ	45
サリエリ先生	サリエリ先生	44
鬼	鬼	44
テスタメント	テスタメント	44
カーミラ看守	カーミラ看守	44
女神コロンビア	女神コロンビア	44
A：[servantName 602700:不夜城のアサシン:武則天]	武則天	44
C：清少納言	清少納言	44
ソウスケ	ソウスケ	44
カイザー・ノブナガ	カイザー・ノブナガ	44
ガウェイン・ザ・マッシュ	ガウェイン・ザ・マッシュ	44
スイートウィッチ	スイートウィッチ	44
天逆神	天逆神	44
大焔炎伊吹童子	大焔炎伊吹童子	44
A：千利休	千利休	44
アステリオス？	アステリオス？	44
羅刹女	羅刹女	43
東部の子供たち	東部の子供たち	43
機械音声	機械音声	43
アニス	アニス	43
教頭	教頭	43
父親	父親	43
D：大黒天	大黒天	43
黒髭の鬼	黒髭の鬼	43
甘い女の声	甘い女の声	43
暴君	暴君	43
農夫Ｂ	農夫Ｂ	42
B：大黒天	大黒天	42
A：[servantName 402500:レジスタンスのライダー:コロンブス]	コロンブス	42
K：曲亭馬琴	曲亭馬琴	42
ミコケル	ミコケル	42
牛若丸？	牛若丸？	42
E：ヴァジュラ	ヴァジュラ	42
ちびノブ隊長	ちびノブ隊長	42
Z：[DA4A67]電話の主[-]	電話の主	42
ルキウス	ルキウス	41
ヤガ	ヤガ	41
C：マシュ	マシュ	41
[9bb9ff]アナウンス[-]	アナウンス	41
L：人工知能	人工知能	41
サンタズムーン	サンタズムーン	41
魔・沖田総司	魔・沖田総司	41
盗賊	盗賊	41
A：[ff69b4]エリザベート	エリザベート	41
エヴァ	エヴァ	41
蛇庄屋	蛇庄屋	41
アドリアナ	アドリアナ	41
D：[ff69b4]エリザベート	エリザベート	41
カルデア技師	カルデア技師	40
幼いわたし	幼いわたし	40
子供Ａ	子供Ａ	40
歌川豊国	歌川豊国	40
カジノ魔王	カジノ魔王	40
X：コン	コン	40
明里	明里	40
F：ドラコー	ドラコー	40
白衣の男性	白衣の男性	40
お瀧さん	お瀧さん	40
お兄さん	お兄さん	40
J：蛇竜人	蛇竜人	40
謎の不動産業者	謎の不動産業者	40
「Ｐ」	「Ｐ」	39
難民の男性	難民の男性	39
H：言峰綺礼	言峰綺礼	39
クリングゾール	クリングゾール	39
士官	士官	39
ドルセント	ドルセント	39
C：[servantName 402500:南国のライダー:コロンブス]	コロンブス	39
猿面の怪	猿面の怪	39
H：エリセ	エリセ	39
今川氏真	今川氏真	39
E：呼延灼	呼延灼	39
F：神父	神父	38
N：オリュンポス市民	オリュンポス市民	38
G：人工知能	人工知能	38
J：マルタ	マルタ	38
子供Ｂ	子供Ｂ	38
ランサーオルタ	ランサーオルタ	38
薄幸の巫女忍者	薄幸の巫女忍者	38
沖田さん	沖田さん	38
スーパー卑弥呼	スーパー卑弥呼	38
L：プトレマイオス	プトレマイオス	38
ビリー・ザ・フラッシュ	ビリー・ザ・フラッシュ	38
とおりすがりの麗人	とおりすがりの麗人	38
キングサンタ	キングサンタ	38
オデュッセウス・オルタ	オデュッセウス・オルタ	38
獅子心王	獅子心王	38
粛正騎士	粛正騎士	37
セリエナ	セリエナ	37
L：Dr.ロマン	Dr.ロマン	37
ゴッホの絵筆？	ゴッホの絵筆？	37
B：シャルロット・コルデー	シャルロット・コルデー	37
桜セイバー	桜セイバー	37
ブラックサンタ	ブラックサンタ	37
鞭の鬼	鞭の鬼	37
D：ガレス	ガレス	37
足軽沖田さん	足軽沖田さん	37
浅井茶々	浅井茶々	37
コスモキャット・キャット	コスモキャット・キャット	37
ムラサキ	ムラサキ	37
チビドラゴン	チビドラゴン	37
紅孩児	紅孩児	36
B：マシュ	マシュ	36
ティミ	ティミ	36
フードの男	フードの男	36
医者	医者	36
机の上の虫	机の上の虫	36
紅閻魔・オルタ	紅閻魔・オルタ	36
源満仲	源満仲	36
女王騎士	女王騎士	36
女武者	女武者	36
B：蒼崎青子	蒼崎青子	36
アーサメ	アーサメ	36
I：ランスロット	ランスロット	36
talkie	talkie	36
アヤ＝メル・ケーカ社長	アヤ＝メル・ケーカ社長	36
I：サンタマルタ	サンタマルタ	36
ふじのん	ふじのん	36
O：藤堂平助	藤堂平助	36
ジャック（バーサーカー）	ジャック（バーサーカー）	36
アスカラポス	アスカラポス	36
城勤めの武士	城勤めの武士	35
女性の声	女性の声	35
騎士ポーチュン	騎士ポーチュン	35
悪しきガルラ霊	悪しきガルラ霊	35
アネト号	アネト号	35
お花	お花	35
O：クー・フーリン・オルタ	クー・フーリン・オルタ	35
海賊Ａ	海賊Ａ	34
酷吏	酷吏	34
B：村人	村人	34
ヤガ（子供）	ヤガ（子供）	34
女の子	女の子	34
E：マシュ	マシュ	34
書記官メルディック	書記官メルディック	34
モリアーティ（？）	モリアーティ（？）	34
テオドリック・オルタ	テオドリック・オルタ	34
C：パッションリップ	パッションリップ	34
トマス・ドウティ	トマス・ドウティ	34
D：[servantName 503400:獣耳のキャスター:シバの女王]	シバの女王	34
ナイチンゲール看守	ナイチンゲール看守	34
柴田勝家	柴田勝家	34
鬼柴田	鬼柴田	34
B：卑弥呼	卑弥呼	34
B：ニコラ・テスラ	ニコラ・テスラ	34
E：ＸＸ・オルタ	ＸＸ・オルタ	34
毛の生えた蛇竜人	毛の生えた蛇竜人	34
マスター	マスター	33
畑の妖精	畑の妖精	33
ロンディニウムの少年	ロンディニウムの少年	33
ラニ＝Ｔ	ラニ＝Ｔ	33
G：ドゥリーヨダナ	ドゥリーヨダナ	33
折田さん	折田さん	33
罪人	罪人	33
N：マシュ	マシュ	33
町民	町民	33
ヴィクター	ヴィクター	33
天の衣	天の衣	33
G：エリザベート	エリザベート	33
工場長	工場長	33
盗賊頭	盗賊頭	33
I：エリセ	エリセ	33
I：エリザベート	エリザベート	33
奇兵隊員	奇兵隊員	33
Y：コン	コン	33
マーリン（解説）	マーリン（解説）	33
がっしりした蛇竜人	がっしりした蛇竜人	33
佐々木	佐々木	33
P：フランソワ	フランソワ	33
バーサーク・ランサー	バーサーク・ランサー	32
F：モリアーティ	モリアーティ	32
ティテュバ	ティテュバ	32
ミノタウロス	ミノタウロス	32
オーロラの声	オーロラの声	32
T：船内ガイド	船内ガイド	32
男性	男性	32
謎の黒騎士	謎の黒騎士	32
南光坊天海	南光坊天海	32
ライオンマン	ライオンマン	32
雨の魔女トネリコ	雨の魔女トネリコ	32
魔獣ルクスリア	魔獣ルクスリア	32
A：ライネス	ライネス	32
D：ジャガーマン	ジャガーマン	32
トキオミという名の男	トキオミという名の男	32
ウィリアム	ウィリアム	32
マイク	マイク	32
第１６代将軍・徳川クロフネ	第１６代将軍・徳川クロフネ	32
A：プトレマイオス	プトレマイオス	32
手下の妖女	手下の妖女	31
A：イヴァン雷帝	イヴァン雷帝	31
炎の快男児	炎の快男児	31
G：シオン	シオン	31
異星の巫女	異星の巫女	31
B：通信記録	通信記録	31
源氏郎等	源氏郎等	31
ウィンキー	ウィンキー	31
魔猪	魔猪	31
ミズ・ロンドン	ミズ・ロンドン	31
A：ミラー／イリヤ	ミラー／イリヤ	31
バベジン	バベジン	31
K：プトレマイオス	プトレマイオス	31
C：メタトロン・ジャンヌ	メタトロン・ジャンヌ	31
トキオミ教授	トキオミ教授	31
アマノサカガミ	アマノサカガミ	31
[tRoute 94087902 10 玉藻の前,11 タマモちゃんサマー,玉藻の前]	玉藻の前	31
トントゥ	トントゥ	31
ネコアルクＶ	ネコアルクＶ	31
魔神バアル	魔神バアル	30
羊飼い	羊飼い	30
ローブの人物	ローブの人物	30
B：ペルセイス島住民	ペルセイス島住民	30
黄金の大武者	黄金の大武者	30
H：テペウ	テペウ	30
F：太歳星君	太歳星君	30
シドニー・ハーバート	シドニー・ハーバート	30
F：シオン	シオン	30
E：メフィストフェレス	メフィストフェレス	30
織田信勝（ノッブIN）	織田信勝（ノッブIN）	30
D：市民	市民	30
H：ククルカン	ククルカン	30
目慈恵怒	目慈恵怒	30
黒いイシュタル？	黒いイシュタル？	30
お国	お国	30
テュフォン	テュフォン	30
ハロバロミア	ハロバロミア	29
司会者の妖精	司会者の妖精	29
カルデアの者	カルデアの者	29
M：テペウ	テペウ	29
D：ジャンヌ・オルタ	ジャンヌ・オルタ	29
N：？？？	？？？	29
観測装置	観測装置	29
トリムマウ	トリムマウ	29
デミ・フェット	デミ・フェット	29
G：エミヤ	エミヤ	29
小動物	小動物	29
大いなる石像神	大いなる石像神	29
ストリートアイドル・少女Ａ	ストリートアイドル・少女Ａ	29
森蘭丸	森蘭丸	29
武市半平太	武市半平太	29
超千利休	超千利休	29
暗がりの商人	暗がりの商人	29
黒い少女	黒い少女	29
逸れのルーラー	逸れのルーラー	29
士郎さん	士郎さん	29
かしんこちゃん	かしんこちゃん	29
『神父』の使い魔	『神父』の使い魔	29
トントゥたち	トントゥたち	29
A：魔神フラウロス	魔神フラウロス	28
セイバー・エンピレオ	セイバー・エンピレオ	28
獨角兕大王	獨角兕大王	28
太上老君	太上老君	28
A：ヘラクレス島住民	ヘラクレス島住民	28
O：マシュ	マシュ	28
ドーガ	ドーガ	28
