speaker_id	aliases	voice_type	cn_voice_name	cn_style	cn_pitch	cn_rate	cn_volume
煉獄	煉獄	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
アルジュナ・オルタ	アルジュナ・オルタ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ダビデ	ダビデ	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
神父	神父	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
蛇竜人	蛇竜人	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
ゲオルギウス	ゲオルギウス	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
フラン	フラン	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
胤舜	胤舜	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
両儀式	両儀式	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ペンテシレイア	ペンテシレイア	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
イスカンダル	イスカンダル	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ラニ＝ⅩⅡ	ラニ＝ⅩⅡ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
アナウンス	アナウンス	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ジナコ	ジナコ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
アン	アン	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
メアリー	メアリー	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
久遠寺有珠	久遠寺有珠	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
アタランテ	アタランテ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ツタンカーメン	ツタンカーメン	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
サンタオルタ	サンタオルタ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
静謐のハサン	静謐のハサン	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
大統領	大統領	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
サロメ	サロメ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
リチャード	リチャード	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
槻司鳶丸	槻司鳶丸	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
藤堂平助	藤堂平助	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
近藤勇	近藤勇	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
平景清	平景清	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
アデーレ	アデーレ	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
ライダー	ライダー	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
曲亭馬琴	曲亭馬琴	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
百貌のハサン	百貌のハサン	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
徴弐	徴弐	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ルビー	ルビー	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
裁判長	裁判長	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
メカエリチャンⅡ号機	メカエリチャンⅡ号機	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
殺生院リリィ	殺生院リリィ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
新宿のアサシン	新宿のアサシン	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
蘭丸Ｘ	蘭丸Ｘ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
アヴェンジャー	アヴェンジャー	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
ディオスクロイ・カストロ	ディオスクロイ・カストロ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
原田左之助	原田左之助	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
アシュタレト	アシュタレト	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
サンタカルナ	サンタカルナ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ヘファイストス	ヘファイストス	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
アーサー	アーサー	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
黄飛虎	黄飛虎	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
小野小町	小野小町	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
伊東甲子太郎	伊東甲子太郎	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
デイビット	デイビット	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
美遊	美遊	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
アルテラ	アルテラ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
賢人グリム	賢人グリム	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
言峰綺礼	言峰綺礼	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
スパルタクス	スパルタクス	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ゴルゴーン	ゴルゴーン	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
俵藤太	俵藤太	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
キングプロテア	キングプロテア	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
テノチティトラン	テノチティトラン	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
テル	テル	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
ジル	ジル	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ムリアン	ムリアン	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
秦良玉	秦良玉	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
なぎこ	なぎこ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
オキタ・Ｊ・ソウジ	オキタ・Ｊ・ソウジ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ローラン	ローラン	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
静希草十郎	静希草十郎	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
イヴァン雷帝	イヴァン雷帝	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
エウロペ	エウロペ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
Ⅱ号機	Ⅱ号機	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ハサン	ハサン	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
ゼウス	ゼウス	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
妖精騎士ランスロット	妖精騎士ランスロット	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
お栄	お栄	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ＸＸ・オルタ	ＸＸ・オルタ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
マリー・オルタ	マリー・オルタ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
お竜さん	お竜さん	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
うりぼう	うりぼう	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ナイチンゲール・サンタ	ナイチンゲール・サンタ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
フィン・マックール	フィン・マックール	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
オルトリンデ	オルトリンデ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
マナナン	マナナン	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
トネリコ	トネリコ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
男	男	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
マリー・アントワネット	マリー・アントワネット	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
キャスター	キャスター	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
アイリーン	アイリーン	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
二人	二人	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
アレキサンダー	アレキサンダー	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
カリギュラ	カリギュラ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
巌窟王モンテ・クリスト	巌窟王モンテ・クリスト	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
ネモサンタ	ネモサンタ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
松永弾正	松永弾正	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
レオニダス	レオニダス	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
サクラ	サクラ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
カリオストロ	カリオストロ	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
丑御前	丑御前	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ドゥムジ	ドゥムジ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
バニヤン	バニヤン	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
アステリオス	アステリオス	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ペペロン伯爵	ペペロン伯爵	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
項羽	項羽	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
お路	お路	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ときこ	ときこ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
イスカリ	イスカリ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
謎の代行者C.I.E.L	謎の代行者C.I.E.L	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ステンノ	ステンノ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
フェイカー	フェイカー	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
赤兎	赤兎	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ゲルダ	ゲルダ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
オベロン・ヴォーティガーン	オベロン・ヴォーティガーン	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
クロード	クロード	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
沖田	沖田	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
紅玉の書	紅玉の書	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
アポロン	アポロン	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ヒルド	ヒルド	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ハサラ	ハサラ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
モレーちゃん	モレーちゃん	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
桂木千鍵	桂木千鍵	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
マリスビリー	マリスビリー	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
大黒天	大黒天	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
コン	コン	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
アイリスフィール	アイリスフィール	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
人工知能	人工知能	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
小次郎	小次郎	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ウッドワス	ウッドワス	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
キングプロテア・オルタ	キングプロテア・オルタ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
アニング	アニング	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
セレシェイラ	セレシェイラ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
カマソッソ	カマソッソ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
勝海舟	勝海舟	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
妖精騎士ガウェイン	妖精騎士ガウェイン	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ボガード	ボガード	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
テセウス	テセウス	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
プロフェッサーＭ	プロフェッサーＭ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
隈乃院ヨシスケ	隈乃院ヨシスケ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
デュマ	デュマ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ドゥルガー	ドゥルガー	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
フィン	フィン	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
ネロ・ブライド	ネロ・ブライド	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
石田三成	石田三成	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
龍馬	龍馬	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
芹沢鴨	芹沢鴨	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
藤原香子	藤原香子	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
蛍	蛍	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
エジソン・オルタ	エジソン・オルタ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
シラノ	シラノ	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
全員	全員	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
土方	土方	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
魔王信長	魔王信長	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
ジョン	ジョン	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
アナ	アナ	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
シエル	シエル	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
イプシロン	イプシロン	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
オーロラ	オーロラ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ディオスクロイ・ポルクス	ディオスクロイ・ポルクス	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
アショカ王	アショカ王	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ザッハーク	ザッハーク	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
飛竜	飛竜	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
カーター	カーター	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
キリエ	キリエ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
スプリガン	スプリガン	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
駒姫	駒姫	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
藤乃	藤乃	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
セイバー	セイバー	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
アーキタイプ：アース	アーキタイプ：アース	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
クリストファー君	クリストファー君	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
水着ノッブ	水着ノッブ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
ファントム	ファントム	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ヘファイスティオン	ヘファイスティオン	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
織田吉法師	織田吉法師	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
信長	信長	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
フレッカス	フレッカス	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
ラヴィニア	ラヴィニア	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
節分大将	節分大将	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
日比乃ひびき	日比乃ひびき	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
マキリ	マキリ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
終わりのエリザベート	終わりのエリザベート	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
トラロック	トラロック	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ヤラアーンドゥ	ヤラアーンドゥ	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
館長	館長	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
太歳星君	太歳星君	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
陳宮	陳宮	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ホプキンス	ホプキンス	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
おぬい	おぬい	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ブリトマート	ブリトマート	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
バーサーカー・衆合地獄	バーサーカー・衆合地獄	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
村人	村人	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
海幸彦	海幸彦	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ジュリエット	ジュリエット	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
サバージオス	サバージオス	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
妖精騎士トリスタン	妖精騎士トリスタン	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
メリュジーヌ	メリュジーヌ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
恐竜王	恐竜王	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ＤＯＭＡＮ	ＤＯＭＡＮ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ジル・ド・レェ	ジル・ド・レェ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
マリス	マリス	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
アンソニー	アンソニー	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
わらし	わらし	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ライノール	ライノール	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
クラス・アサシン	クラス・アサシン	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
髭黒	髭黒	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
レフ	レフ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ニトクリス・オルタ	ニトクリス・オルタ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
クラス・セイバー	クラス・セイバー	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
乙姫清姫	乙姫清姫	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
アグラヴェイン	アグラヴェイン	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
以蔵	以蔵	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
上杉謙信	上杉謙信	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
足軽ノッブ	足軽ノッブ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ヴァジュラ	ヴァジュラ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
リンド	リンド	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
黒の剣士	黒の剣士	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
クコチヒコ	クコチヒコ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
レッドラ・ビット	レッドラ・ビット	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
声	声	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
キングゥ	キングゥ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ファンタズムーン	ファンタズムーン	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
黄幡神・蘆屋道満	黄幡神・蘆屋道満	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
神たるアルジュナ	神たるアルジュナ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
邪竜	邪竜	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
芥ヒナコ	芥ヒナコ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ブラヴァツキー	ブラヴァツキー	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ロマニ・アーキマン	ロマニ・アーキマン	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
エフェメロス	エフェメロス	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
ウルズ	ウルズ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
イシュキック	イシュキック	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
服部武雄	服部武雄	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ロムルス	ロムルス	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
暗黒武者ＭＵＮＥＮＯＲＩ	暗黒武者ＭＵＮＥＮＯＲＩ	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
アーシャ	アーシャ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ミカ	ミカ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
アトランティス防衛兵	アトランティス防衛兵	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
エルロン	エルロン	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ネモ・エンジン	ネモ・エンジン	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
少女	少女	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
神官ヴクブ	神官ヴクブ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
アズライール	アズライール	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
獅子王	獅子王	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
クラス・ライダー	クラス・ライダー	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
コスモティック・ビューティ夫人	コスモティック・ビューティ夫人	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
キャスター・リンボ	キャスター・リンボ	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
フランチェスカ	フランチェスカ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
偽ゲオルギウス	偽ゲオルギウス	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ノア	ノア	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
アルトリア・ルーラー	アルトリア・ルーラー	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ロムルス・クィリヌス	ロムルス・クィリヌス	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
